 kgrid  ValNew  Policy 
0.852676 -37.6315     0.85
0.852679 -37.6312     0.85
0.852682 -37.6309     0.85
0.852685 -37.6306     0.85
0.852688 -37.6303     0.85
0.852691   -37.63     0.85
0.852694 -37.6297     0.85
0.852697 -37.6294     0.85
  0.8527 -37.6291     0.85
0.852703 -37.6288     0.85
0.852706 -37.6285     0.85
0.852709 -37.6282     0.85
0.852712 -37.6279     0.85
0.852715 -37.6276     0.85
0.852718 -37.6273     0.85
0.852721  -37.627     0.85
0.852724 -37.6267     0.85
0.852727 -37.6264     0.85
 0.85273 -37.6261     0.85
0.852733 -37.6259     0.85
0.852736 -37.6256     0.85
0.852739 -37.6253     0.85
0.852742  -37.625     0.85
0.852745 -37.6247     0.85
0.852748 -37.6244     0.85
0.852751 -37.6241     0.85
0.852754 -37.6238     0.85
0.852757 -37.6235     0.85
 0.85276 -37.6232     0.85
0.852763 -37.6229     0.85
0.852766 -37.6226     0.85
0.852769 -37.6223     0.85
0.852772  -37.622     0.85
0.852775 -37.6217     0.85
0.852778 -37.6214     0.85
